,Row Labels,MKT_SDESC,PER_SDESC,MT_Volume KG,NT_CWD,NT_Avg Line,NT_Price per kg,NT_Universe,MT_Universe percent,Frequency,Penetration,Spend per Trip,Volume per Trip,Total Mixed Chains - VoD (Vol),sales_lag1,sales_lag3,sales_lag6,sales_lag12,year,month,quarter,year_month,sales_rolling1_mean,sales_rolling1_std,sales_rolling3_mean,sales_rolling3_std,sales_rolling6_mean,sales_rolling6_std,sales_rolling12_mean,sales_rolling12_std,NT_CWD_clean,differentiation,NT_CWD_diff
1363,GUM,Discounters,2024-04-01,627674.0,3367.81,33.6781,2388.978635,40627.2605,0.225932528,2.828845739,12.09396076,59.82243347,0.034487851,2.108353546,3410.81,3478.44,3655.24,3325.08,2024,4,2,2024-04,3367.81,,3391.4866666666658,21.828046945864735,3444.4533333333334,61.73569264529141,3470.9500000000003,87.35380337278497,3367.81,1,-43.0
1364,GUM,Discounters,2024-05-01,617278.4,3299.09,32.9909,2404.054961,40768.00276,0.226162207,2.828845739,12.09396076,59.82243347,0.034487851,1.951312525,3367.81,3395.84,3526.02,3439.87,2024,5,2,2024-05,3299.09,,3359.2366666666658,56.35127446180927,3406.6316666666667,70.64132711375836,3459.2183333333337,100.38827610255545,3299.09,1,-68.7199999999998
1365,GUM,National Urban Hypermarkets,2019-01-01,134262.5,6754.95,67.55625563,1638.306214,832.3870771,0.004038796,2.92086792,14.52739716,59.3032608,0.037838005,3.845635877,,,,,2019,1,1,2019-01,6754.95,,4473.95,1975.702750820619,3951.156666666667,1374.8129687148014,3742.8233333333333,953.269931707184,6754.95,0,6754.95
1366,GUM,National Urban Hypermarkets,2019-02-01,137741.6,6879.54,68.7954,1655.324346,849.1785884,0.004093517,2.92086792,14.52739716,59.3032608,0.037838005,3.356950042,6754.95,,,,2019,2,1,2019-02,6879.54,,5644.526666666666,2032.1627727703114,4518.006666666666,1781.8309605421102,4024.7775,1308.0205542458382,6879.54,0,6879.54
1367,GUM,National Urban Hypermarkets,2019-03-01,158644.9,6868.14,68.68826883,1688.589296,851.0000087,0.004119527,2.92086792,14.52739716,59.3032608,0.037838005,2.74840714,6879.54,,,,2019,3,1,2019-03,6868.14,,6834.209999999999,68.87743244498901,5096.723333333332,1904.153283469173,4308.239166666667,1526.4050892357295,6868.14,0,6868.14
1368,GUM,National Urban Hypermarkets,2019-04-01,147501.0,6989.01,69.89708971,1727.660585,848.733328,0.004084611,2.832121134,14.51488209,54.08155823,0.033850931,3.014444904,6868.14,6754.95,,,2019,4,2,2019-04,6989.01,,6912.23,66.73729317417428,5693.09,1829.4001470098822,4592.724166666667,1687.036887517499,6989.01,0,6989.01
1369,GUM,National Urban Hypermarkets,2019-05-01,149441.7,7001.95,70.02650265,1700.234192,845.6451416,0.004059865,2.832121134,14.51488209,54.08155823,0.033850931,2.539087101,6989.01,6879.54,,,2019,5,2,2019-05,7001.95,,6953.033333333333,73.80392559715129,6298.78,1472.314480944812,4871.616666666667,1791.371955002569,7001.95,0,7001.95
1370,GUM,National Urban Hypermarkets,2019-06-01,141734.9,7056.36,70.57065707,1682.785651,841.9999916,0.004162029,2.832121134,14.51488209,54.08155823,0.033850931,2.815750999,7001.95,6868.14,,,2019,6,2,2019-06,7056.36,,7015.7733333333335,35.739600355224574,6924.991666666668,110.89698416309966,5165.8116666666665,1839.5407766803432,7056.36,0,7056.36
1371,GUM,National Urban Hypermarkets,2019-07-01,139335.7,7043.59,70.44294429,1719.596514,843.096813,0.004145668,2.93614769,15.13936996,54.09194183,0.033843692,3.185629261,7056.36,6989.01,6754.95,,2019,7,3,2019-07,7043.59,,7033.966666666666,28.45291608168757,6973.098333333332,80.94021680519403,5462.1275,1831.0380661954675,7043.59,0,7043.59
1372,GUM,National Urban Hypermarkets,2019-08-01,143971.0,6951.04,69.5104,1722.342083,843.8064608,0.004147824,2.93614769,15.13936996,54.09194183,0.033843692,2.85359031,7043.59,7001.95,6879.54,,2019,8,3,2019-08,6951.04,,7016.996666666666,57.47590480846027,6985.014999999999,68.75748708181096,5751.510833333334,1762.1432242401922,6951.04,0,6951.04
1373,GUM,National Urban Hypermarkets,2019-09-01,138505.5,6961.71,69.6171,1716.024967,842.0000115,0.004138343,2.93614769,15.13936996,54.09194183,0.033843692,2.694737755,6951.04,7056.36,6868.14,,2019,9,3,2019-09,6961.71,,6985.446666666666,50.63543851444892,7000.61,42.57251084685693,6048.666666666667,1624.035771176428,6961.71,0,6961.71
1374,GUM,National Urban Hypermarkets,2019-10-01,151225.2,6951.2,69.512,1693.167118,841.4838866,0.004249823,2.752643824,16.88499069,54.66094971,0.034344476,2.383149177,6961.71,7043.59,6989.01,,2019,10,4,2019-10,6951.2,,6954.649999999999,6.114662723039002,6994.308333333333,47.18180895718481,6343.699166666666,1408.5505947569495,6951.2,0,6951.2
1375,GUM,National Urban Hypermarkets,2019-11-01,147698.1,6919.16,69.1916,1696.227318,837.7999927,0.004225226,2.752643824,16.88499069,54.66094971,0.034344476,2.301571632,6951.2,6951.04,7001.95,,2019,11,4,2019-11,6919.16,,6944.023333333332,22.164251251725887,6980.509999999999,55.815998421647194,6639.6449999999995,1055.220535377235,6919.16,0,6919.16
1376,GUM,National Urban Hypermarkets,2019-12-01,174221.9,6979.86,69.7986,1680.745762,837.1290292,0.004216083,2.752643824,16.88499069,54.66094971,0.034344476,2.135967335,6919.16,6961.71,7056.36,,2019,12,4,2019-12,6979.86,,6950.073333333333,30.36568019244331,6967.759999999999,42.06888018244671,6946.375833333333,83.02631011893364,6979.86,0,6979.86
1377,GUM,National Urban Hypermarkets,2020-01-01,132949.3,6797.49,67.9749,1795.243029,835.6129264,0.004192401,2.759652615,14.87915516,61.40324783,0.037937354,3.604153981,6979.86,6951.2,7043.59,6754.95,2020,1,1,2020-01,6797.49,,6898.836666666665,92.86809265592082,6926.743333333333,66.32712225380246,6949.920833333334,74.58941387941304,6797.49,0,6797.49
1378,GUM,National Urban Hypermarkets,2020-02-01,140373.3,6827.03,68.2703,1750.17249,814.6206673,0.004191956,2.759652615,14.87915516,61.40324783,0.037937354,2.479843892,6797.49,6919.16,6951.04,6879.54,2020,2,1,2020-02,6827.03,,6868.126666666666,97.8846578047249,6906.075,75.87592048735742,6945.545000000001,80.40709347945518,6827.03,0,6827.03
1379,GUM,National Urban Hypermarkets,2020-03-01,144284.2,6949.53,69.52310924,1740.885281,792.2258228,0.00408492,2.759652615,14.87915516,61.40324783,0.037937354,2.12278808,6827.03,6979.86,6961.71,6868.14,2020,3,1,2020-03,6949.53,,6858.0166666666655,80.6174331863024,6904.045000000001,74.23494453290671,6952.327499999999,76.62816122795442,6949.53,0,6949.53
1380,GUM,National Urban Hypermarkets,2020-04-01,85977.7,7180.25,71.8025,1742.770044,782.2000085,0.004073579,2.560462952,11.48241901,58.55878067,0.036263075,2.235353935,6949.53,6797.49,6951.2,6989.01,2020,4,2,2020-04,7180.25,,6985.603333333333,179.3517664634244,6942.219999999998,136.29068874946836,6968.264166666667,100.97072397104893,7180.25,0,7180.25
1381,GUM,National Urban Hypermarkets,2020-05-01,106277.4,7290.56,72.9056,1725.033394,788.000012,0.004082016,2.560462952,11.48241901,58.55878067,0.036263075,2.188585427,7180.25,6827.03,6919.16,7001.95,2020,5,2,2020-05,7290.56,,7140.113333333334,174.02177804388168,7004.12,195.29213563225153,6992.315,137.49198849385732,7290.56,0,7290.56
1382,GUM,National Urban Hypermarkets,2020-06-01,110529.0,7146.61,71.4661,1774.503488,790.8666387,0.004111342,2.560462952,11.48241901,58.55878067,0.036263075,2.420883379,7290.56,6949.53,6979.86,7056.36,2020,6,2,2020-06,7146.61,,7205.806666666666,75.3011157523934,7031.911666666667,202.86728828589628,6999.8358333333335,143.64443022825822,7146.61,0,7146.61
1383,GUM,National Urban Hypermarkets,2020-07-01,123897.3,7243.49,72.4349,1774.21642,786.7419434,0.004055316,2.36164093,13.66867161,57.82484055,0.035145756,2.094816176,7146.61,7180.25,6797.49,7043.59,2020,7,3,2020-07,7243.49,,7226.886666666665,73.39723178401053,7106.245,180.24144359665965,7016.494166666667,159.8561485983307,7243.49,0,7243.49
1384,GUM,National Urban Hypermarkets,2020-08-01,125135.3,7179.07,71.7907,1803.573188,774.0322936,0.003998429,2.36164093,13.66867161,57.82484055,0.035145756,2.325297771,7243.49,7290.56,6827.03,6951.04,2020,8,3,2020-08,7179.07,,7189.723333333332,49.31078719261133,7164.918333333334,117.57720364286514,7035.496666666666,164.8435578653024,7179.07,0,7179.07
1385,GUM,National Urban Hypermarkets,2020-09-01,115373.3,6915.56,69.1556,1822.986358,775.4000192,0.00400728,2.36164093,13.66867161,57.82484055,0.035145756,2.445097777,7179.07,7146.61,6949.53,6961.71,2020,9,3,2020-09,6915.56,,7112.706666666666,173.74576321036858,7159.256666666665,130.1669017318751,7031.650833333333,167.24240189062667,6915.56,0,6915.56
1386,GUM,National Urban Hypermarkets,2020-10-01,120667.3,6902.29,69.0229,1748.215664,769.9999971,0.004129817,2.501218319,12.80444908,61.10338211,0.037866529,1.905591563,6915.56,7243.49,7180.25,6951.2,2020,10,4,2020-10,6902.29,,6998.973333333332,156.10935344671546,7112.929999999999,165.78980607928827,7027.575000000001,169.95528034802638,6902.29,0,6902.29
1387,GUM,National Urban Hypermarkets,2020-11-01,112343.9,7063.91,70.6391,1715.158687,770.5666376,0.004115101,2.501218319,12.80444908,61.10338211,0.037866529,1.626514659,6902.29,7179.07,7290.56,6919.16,2020,11,4,2020-11,7063.91,,6960.586666666666,89.72628730506426,7075.155,141.22332579927152,7039.6375,166.6660088661089,7063.91,0,7063.91
1388,GUM,National Urban Hypermarkets,2020-12-01,127815.0,7113.01,71.1301,1734.603294,759.2580632,0.004039735,2.501218319,12.80444908,61.10338211,0.037866529,1.848081223,7063.91,6915.56,7146.61,6979.86,2020,12,4,2020-12,7113.01,,7026.403333333333,110.2533089460448,7069.555,138.46238676914064,7050.733333333334,166.75673835822317,7113.01,0,7113.01
1389,GUM,National Urban Hypermarkets,2021-01-01,103677.4,6938.37,69.3837,1802.675607,760.9999919,0.004033672,2.377163887,12.72559834,55.8204155,0.03419758,2.358124907,7113.01,6902.29,7243.49,6797.49,2021,1,1,2021-01,6938.37,,7038.429999999999,90.06500541397233,7018.701666666667,116.01630375284626,7062.473333333332,151.57515665552015,6938.37,0,6938.37
1390,GUM,National Urban Hypermarkets,2021-02-01,105447.1,7017.11,70.1711,1772.066714,764.9999926,0.004058956,2.377163887,12.72559834,55.8204155,0.03419758,1.787017486,6938.37,7063.91,7179.07,6827.03,2021,2,1,2021-02,7017.11,,7022.829999999999,87.46039789652589,6991.708333333333,86.26888718693509,7078.313333333333,133.60005132912664,7017.11,0,7017.11
1391,GUM,National Urban Hypermarkets,2021-03-01,117031.2,6965.66,69.6566,1813.710532,754.9999906,0.003987198,2.377163887,12.72559834,55.8204155,0.03419758,1.938818757,7017.11,7113.01,6915.56,6949.53,2021,3,1,2021-03,6965.66,,6973.713333333333,39.9829843002135,7000.058333333334,79.59047239759492,7079.6575,132.26098717890773,6965.66,0,6965.66
1392,GUM,National Urban Hypermarkets,2021-04-01,118793.4,7154.54,71.5454,1753.95064,755.8666362,0.003973623,2.482111216,11.11045551,58.71621704,0.035731904,1.923952481,6965.66,6938.37,6902.29,7180.25,2021,4,2,2021-04,7154.54,,7045.7699999999995,97.64712131045671,7042.099999999999,84.11200199618656,7077.514999999999,130.68216477738213,7154.54,0,7154.54
1393,GUM,National Urban Hypermarkets,2021-05-01,127904.5,7327.27,73.2727,1787.881677,852.7741642,0.004478794,2.482111216,11.11045551,58.71621704,0.035731904,3.615410275,7154.54,7017.11,7063.91,7290.56,2021,5,2,2021-05,7327.27,,7149.156666666666,180.86509678087205,7085.993333333333,144.67940346322322,7080.574166666666,136.42620252576035,7327.27,0,7327.27
1394,GUM,National Urban Hypermarkets,2021-06-01,128031.3,7409.05,74.0905,1757.453623,851.4333397,0.004465961,2.482111216,11.11045551,58.71621704,0.035731904,3.824411321,7327.27,6965.66,7113.01,7146.61,2021,6,2,2021-06,7409.05,,7296.953333333334,129.9352155251096,7135.333333333333,196.8195848651124,7102.444166666667,165.8392636620265,7409.05,0,7409.05
1395,GUM,National Urban Hypermarkets,2021-07-01,119467.1,7376.59,73.7659,1775.856416,850.999988,0.004446219,2.525813103,12.35183525,58.49950027,0.037557319,3.620844023,7409.05,7154.54,6938.37,7243.49,2021,7,3,2021-07,7376.59,,7370.969999999998,41.178640096835245,7208.37,190.31229145751465,7113.535833333332,179.97853030837592,7376.59,0,7376.59
1396,GUM,National Urban Hypermarkets,2021-08-01,118042.9,7351.54,73.5154,1849.445447,845.1290126,0.004408199,2.525813103,12.35183525,58.49950027,0.037557319,3.767922027,7376.59,7327.27,7017.11,7179.07,2021,8,3,2021-08,7351.54,,7379.059999999999,28.83445335401498,7264.108333333334,171.09677488625474,7127.908333333334,192.16172553502733,7351.54,0,7351.54
1397,GUM,National Urban Hypermarkets,2021-09-01,122263.8,7387.88,73.8788,1780.302722,843.9999893,0.00439051,2.525813103,12.35183525,58.49950027,0.037557319,3.159661479,7351.54,7409.05,6965.66,6915.56,2021,9,3,2021-09,7387.88,,7372.003333333333,18.599113784212065,7334.4783333333335,92.63576877469654,7167.268333333333,193.0827316713993,7387.88,0,7387.88
1398,GUM,National Urban Hypermarkets,2021-10-01,118958.2,7366.78,73.6678,1792.115079,841.0000142,0.004419276,2.493603945,13.11244392,58.44465256,0.036001317,3.4466552,7387.88,7376.59,7154.54,6902.29,2021,10,4,2021-10,7366.78,,7368.733333333333,18.248576206323968,7369.8516666666665,28.512754628055912,7205.975833333333,181.3340702309062,7366.78,0,7366.78
1399,GUM,National Urban Hypermarkets,2021-11-01,110781.8,7435.83,74.3583,1769.078314,843.7666509,0.004419811,2.493603945,13.11244392,58.44465256,0.036001317,3.048187242,7366.78,7351.54,7327.27,7063.91,2021,11,4,2021-11,7435.83,,7396.829999999999,35.384353890174175,7387.945,30.46511365174004,7236.969166666666,186.5538410441474,7435.83,0,7435.83
1400,GUM,National Urban Hypermarkets,2021-12-01,134855.5,7486.34,74.8634,1770.455754,843.8386984,0.004412717,2.493603945,13.11244392,58.44465256,0.036001317,3.10616644,7435.83,7387.88,7409.05,7113.01,2021,12,4,2021-12,7486.34,,7429.649999999999,60.01910279424015,7400.826666666667,50.75656949085858,7268.079999999999,194.94312032905313,7486.34,0,7486.34
1401,GUM,National Urban Hypermarkets,2022-01-01,99216.0,7489.39,74.8939,1879.376391,846.4193764,0.004646643,2.241862774,11.61673641,65.81095886,0.039873242,2.69406725,7486.34,7366.78,7376.59,6938.37,2022,1,1,2022-01,7489.39,,7470.5199999999995,30.081102044741503,7419.626666666667,60.02758487962639,7313.998333333334,173.9902123074131,7489.39,0,7489.39
1402,GUM,National Urban Hypermarkets,2022-02-01,101292.8,7577.35,75.7735,1828.040532,844.8928966,0.004677656,2.241862774,11.61673641,65.81095886,0.039873242,1.807694093,7489.39,7435.83,7351.54,7017.11,2022,2,1,2022-02,7577.35,,7517.693333333333,51.6866910680131,7457.261666666666,77.14797610100699,7360.685,161.82319574711303,7577.35,0,7577.35
1403,GUM,National Urban Hypermarkets,2022-03-01,127905.9,7601.87,76.0187,1878.690631,841.9999922,0.004658244,2.241862774,11.61673641,65.81095886,0.039873242,2.243066939,7577.35,7486.34,7387.88,6965.66,2022,3,1,2022-03,7601.87,,7556.203333333332,59.146629097192566,7492.926666666667,87.4355215372006,7413.702499999999,119.25884889024391,7601.87,0,7601.87
1404,GUM,National Urban Hypermarkets,2022-04-01,105296.0,7475.95,74.7595,1999.164413,837.499996,0.004625048,2.267760038,9.718390465,62.79627609,0.031709861,1.791770582,7601.87,7489.39,7366.78,7154.54,2022,4,2,2022-04,7475.95,,7551.723333333332,66.75706804197483,7511.121666666667,64.20861263477536,7440.486666666668,87.67204087680715,7475.95,0,7475.95
1405,GUM,National Urban Hypermarkets,2022-05-01,103885.7,7731.56,77.3156,2176.15152,837.774176,0.004617075,2.267760038,9.718390465,62.79627609,0.031709861,2.67919764,7475.95,7577.35,7435.83,7327.27,2022,5,2,2022-05,7731.56,,7603.126666666666,127.809633571033,7560.41,98.95646982293255,7474.177500000001,113.95176771730308,7731.56,0,7731.56
1406,GUM,National Urban Hypermarkets,2022-06-01,107251.5,7533.1,75.331,2177.655921,835.9999977,0.004643501,2.267760038,9.718390465,62.79627609,0.031709861,2.303484005,7731.56,7601.87,7486.34,7409.05,2022,6,2,2022-06,7533.1,,7580.203333333334,134.15722505165851,7568.203333333334,93.65572009484411,7484.514999999999,113.13023946676327,7533.1,0,7533.1
1407,GUM,National Urban Hypermarkets,2022-07-01,108518.0,7221.91,72.2191,2178.979635,831.483893,0.004598821,2.133904934,10.90298653,66.38592529,0.032407232,2.378647101,7533.1,7475.95,7489.39,7376.59,2022,7,3,2022-07,7221.91,,7495.5233333333335,256.8945017581343,7523.623333333333,170.66941280288913,7471.625,133.51973538152617,7221.91,0,7221.91
1408,GUM,National Urban Hypermarkets,2022-08-01,109268.3,6748.43,67.4843,2208.334384,833.4193713,0.004610006,2.133904934,10.90298653,66.38592529,0.032407232,2.370082329,7221.91,7731.56,7577.35,7351.54,2022,8,3,2022-08,6748.43,,7167.813333333333,395.1222459360578,7385.47,354.7281580588347,7421.365833333333,247.60333231190407,6748.43,0,6748.43
1409,GUM,National Urban Hypermarkets,2022-09-01,103374.8,6437.34,64.3734,2213.91194,828.0000056,0.004569795,2.133904934,10.90298653,66.38592529,0.032407232,2.268845902,6748.43,7533.1,7601.87,7387.88,2022,9,3,2022-09,6437.34,,6802.56,395.07602293763057,7191.381666666667,501.0509316790825,7342.154166666667,377.3439706315177,6437.34,0,6437.34
1410,GUM,National Urban Hypermarkets,2022-10-01,103560.0,6312.66,63.1266,2276.242256,813.7741688,0.004536855,2.387145042,8.721140862,69.40074158,0.031409193,2.373133108,6437.34,7221.91,7475.95,7366.78,2022,10,4,2022-10,6312.66,,6499.4766666666665,224.4317206491637,6997.5,586.6672323897138,7254.310833333334,479.86054668296026,6312.66,0,6312.66
1411,GUM,National Urban Hypermarkets,2022-11-01,100789.2,6267.86,62.6786,2347.464689,810.7999796,0.004515077,2.387145042,8.721140862,69.40074158,0.031409193,2.759396955,6312.66,6748.43,7731.56,7435.83,2022,11,4,2022-11,6267.86,,6339.286666666667,87.82142183739599,6753.55,521.0284135820253,7156.9800000000005,552.6287700371007,6267.86,0,6267.86
1412,GUM,National Urban Hypermarkets,2022-12-01,114054.9,6342.76,63.4276,2381.956619,810.0000066,0.004494128,2.387145042,8.721140862,69.40074158,0.031409193,3.055330575,6267.86,6437.34,7533.1,7486.34,2022,12,4,2022-12,6342.76,,6307.759999999999,37.68965375548057,6555.16,369.3918536727604,7061.681666666667,588.1310199550143,6342.76,0,6342.76
1413,GUM,National Urban Hypermarkets,2023-01-01,94488.5,6720.41,67.2041,2400.158834,810.9032061,0.004478643,2.297941923,10.0803442,74.42433167,0.03297032,3.058117029,6342.76,6312.66,7221.91,7489.39,2023,1,1,2023-01,6720.41,,6443.676666666666,242.56649775585942,6471.576666666667,211.22815443605776,6997.600000000001,579.1163703907339,6720.41,0,6720.41
1414,GUM,National Urban Hypermarkets,2023-02-01,95525.7,6845.06,68.4506,2356.823515,810.5714164,0.004503394,2.297941923,10.0803442,74.42433167,0.03297032,2.626081782,6720.41,6267.86,6748.43,7577.35,2023,2,1,2023-02,6845.06,,6636.076666666667,261.55382970537084,6487.681666666667,238.48374036077064,6936.575833333333,550.3391084422886,6845.06,0,6845.06
1415,GUM,National Urban Hypermarkets,2023-03-01,107867.9,6951.06,69.5106,2374.030458,804.9999954,0.004465166,2.297941923,10.0803442,74.42433167,0.03297032,2.053832049,6845.06,6342.76,6437.34,7601.87,2023,3,1,2023-03,6951.06,,6838.843333333333,115.45059910433112,6573.301666666666,300.8564315690546,6882.341666666667,509.3580453478662,6951.06,0,6951.06
1416,GUM,National Urban Hypermarkets,2023-04-01,103650.0,7007.0,70.07,2356.298003,803.1333707,0.00443486,2.58093071,9.356711388,73.95963287,0.033127006,1.865936458,6951.06,6720.41,6312.66,7475.95,2023,4,2,2023-04,7007.0,,6934.373333333333,82.2494652478075,6689.024999999999,313.8094290326551,6843.2625,476.61156982722827,7007.0,0,7007.0
1417,GUM,National Urban Hypermarkets,2023-05-01,100964.2,7257.21,72.5721,2415.450387,806.0967904,0.004440133,2.58093071,9.356711388,73.95963287,0.033127006,1.972659896,7007.0,6845.06,6267.86,7731.56,2023,5,2,2023-05,7257.21,,7071.756666666665,163.02461480878404,6853.916666666667,308.1234996985316,6803.733333333334,411.4579286420635,7257.21,0,7257.21
1418,GUM,National Urban Hypermarkets,2023-06-01,100179.4,7424.09,74.2409,2394.417535,807.0000131,0.004506717,2.58093071,9.356711388,73.95963287,0.033127006,1.773179075,7257.21,6951.06,6342.76,7533.1,2023,6,2,2023-06,7424.09,,7229.433333333333,209.92778385329314,7034.138333333333,262.1594372447327,6794.649166666667,394.7554239240007,7424.09,0,7424.09
1419,GUM,National Urban Hypermarkets,2023-07-01,100931.2,7746.38,77.4638,2435.930852,813.6129168,0.004526146,2.442788363,9.465244293,71.75836182,0.033475202,1.913257391,7424.09,7007.0,6720.41,7221.91,2023,7,3,2023-07,7746.38,,7475.893333333333,248.66546047563352,7205.133333333334,339.7248407556897,6838.3550000000005,468.5051326875071,7746.38,0,7746.38
1420,GUM,National Urban Hypermarkets,2023-08-01,110572.8,7828.43,78.2843,2364.582682,816.000007,0.004532334,2.442788363,9.465244293,71.75836182,0.033475202,1.796137755,7746.38,7257.21,6845.06,6748.43,2023,8,3,2023-08,7828.43,,7666.3,213.73421275085732,7369.028333333333,367.3530564136936,6928.355,546.8446391385203,7828.43,0,7828.43
1421,GUM,National Urban Hypermarkets,2023-09-01,105971.3,7860.49,78.6049,2327.854127,815.0999745,0.004519885,2.442788363,9.465244293,71.75836182,0.033475202,1.951101699,7828.43,7424.09,6951.06,6437.34,2023,9,3,2023-09,7860.49,,7811.766666666666,58.85170374394015,7520.600000000001,347.4865642292072,7046.950833333333,583.7519648159719,7860.49,0,7860.49
1422,GUM,National Urban Hypermarkets,2023-10-01,107534.5,7941.91,79.4191,2348.181988,815.096807,0.004569928,2.456935167,9.52480793,70.87954712,0.033435974,2.288404893,7860.49,7746.38,7007.0,6312.66,2023,10,4,2023-10,7941.91,,7876.943333333333,58.50180966060417,7676.418333333334,272.6813523812892,7182.721666666667,586.9020494834472,7941.91,0,7941.91
1423,GUM,National Urban Hypermarkets,2023-11-01,104983.2,7927.53,79.2753,2326.289159,816.9999872,0.004571498,2.456935167,9.52480793,70.87954712,0.033435974,2.125401685,7941.91,7828.43,7257.21,6267.86,2023,11,4,2023-11,7927.53,,7909.976666666666,43.45565249269778,7788.138333333332,191.9421223611196,7321.0275,545.8287872105302,7927.53,0,7927.53
1424,GUM,National Urban Hypermarkets,2023-12-01,119717.2,7948.66,79.4866,2397.455871,810.6774296,0.004521246,2.456935167,9.52480793,70.87954712,0.033435974,2.545145426,7927.53,7860.49,7424.09,6342.76,2023,12,4,2023-12,7948.66,,7939.366666666666,10.792156112963518,7875.566666666667,79.47657180888426,7454.8525,476.6574337294402,7948.66,0,7948.66
1425,GUM,National Urban Hypermarkets,2024-01-01,89519.0,7504.13,75.0413,2420.563947,812.0000037,0.004506702,2.373422384,8.585654259,69.64865875,0.035446282,2.987282398,7948.66,7941.91,7746.38,6720.41,2024,1,1,2024-01,7504.13,,7793.44,250.77245921398736,7835.191666666667,169.161334874409,7520.162499999999,416.8129222199514,7504.13,0,7504.13
1426,GUM,National Urban Hypermarkets,2024-02-01,95892.6,7280.26,72.8026,2360.007091,811.000006,0.00455786,2.373422384,8.585654259,69.64865875,0.035446282,2.631436315,7504.13,7927.53,7828.43,6845.06,2024,2,1,2024-02,7280.26,,7577.683333333333,340.21641587901263,7743.830000000001,283.1605536790451,7556.429166666666,368.91360211640995,7280.26,0,7280.26
1427,GUM,National Urban Hypermarkets,2024-03-01,112979.0,7031.8,70.318,2265.700351,803.7741658,0.004498478,2.373422384,8.585654259,69.64865875,0.035446282,1.998750899,7280.26,7948.66,7860.49,6951.06,2024,3,1,2024-03,7031.8,,7272.063333333333,236.27165770264793,7605.715,394.92331958219523,7563.1575,357.4264569015163,7031.8,0,7031.8
1428,GUM,National Urban Hypermarkets,2024-04-01,105131.2,6966.69,69.6669,2308.706683,803.000011,0.004465569,2.373422384,8.585654259,69.64865875,0.035446282,2.079519012,7031.8,7504.13,7941.91,7007.0,2024,4,2,2024-04,6966.69,,7092.916666666667,165.4780089122265,7443.178333333333,428.16795916612483,7559.798333333333,363.2701597692516,6966.69,0,6966.69
1429,GUM,National Urban Hypermarkets,2024-05-01,111204.9,6880.01,68.8001,2250.756361,803.0000124,0.004454676,2.373422384,8.585654259,69.64865875,0.035446282,1.702375457,6966.69,7280.26,7927.53,7257.21,2024,5,2,2024-05,6880.01,,6959.5,76.15000394103583,7268.591666666667,404.05891052726565,7528.364999999999,405.67711344456825,6880.01,0,6880.01
1430,GUM,National Urban Minimarkets,2019-01-01,456157.5,3687.81,36.92610394,1752.095186,41261.32022,0.200202619,3.983657837,32.30493927,39.24374008,0.024794489,2.737104988,,,,,2019,1,1,2019-01,3687.81,,5844.836666666666,1868.5425834413136,6558.45,1424.7817588528426,7217.008333333334,1182.6775042622016,3687.81,1,
1431,GUM,National Urban Minimarkets,2019-02-01,456259.6,3756.02,37.57898949,1753.91322,42626.39168,0.205483117,3.983657837,32.30493927,39.24374008,0.024794489,6.292965648,3687.81,,,,2019,2,1,2019-02,3756.02,,4774.613333333333,1823.645934394483,5933.765,1718.6000377603243,6884.478333333333,1530.2191863546448,3756.02,1,68.21000000000004
1432,GUM,National Urban Minimarkets,2019-03-01,547039.8,3734.2,37.36815771,1744.841001,42609.80131,0.206265855,3.983657837,32.30493927,39.24374008,0.024794489,4.066661316,3756.02,,,,2019,3,1,2019-03,3734.2,,3726.0099999999998,34.834725493096784,5342.755,1771.8471114940407,6543.2925,1742.349351652035,3734.2,1,-21.820000000000164
1433,GUM,National Urban Minimarkets,2019-04-01,552802.4,3726.14,37.30243268,1755.504853,43064.07892,0.207250014,3.876388073,34.96473312,40.61399841,0.025450751,3.506819571,3734.2,3687.81,,,2019,4,2,2019-04,3726.14,,3738.7866666666664,15.459034042038583,4791.8116666666665,1651.4569712518796,6198.763333333332,1862.8065016690816,3726.14,1,-8.059999999999945
1434,GUM,National Urban Minimarkets,2019-05-01,562881.5,3736.73,37.40844929,1752.854567,43231.03645,0.20754826,3.876388073,34.96473312,40.61399841,0.025450751,2.59006375,3726.14,3756.02,,,2019,5,2,2019-05,3736.73,,3732.356666666666,5.530409886511602,4253.485000000001,1286.9249082793272,5848.331666666668,1900.2379823726064,3736.73,1,10.590000000000146
1435,GUM,National Urban Minimarkets,2019-06-01,541792.8,3755.0,37.6478845,1749.398752,42801.89793,0.211570965,3.876388073,34.96473312,40.61399841,0.025450751,2.594418634,3736.73,3734.2,,,2019,6,2,2019-06,3755.0,,3739.2899999999995,14.599318483394235,3732.65,24.97091908088191,5500.620833333333,1866.6471195968572,3755.0,1,18.269999999999982
1436,GUM,National Urban Minimarkets,2019-07-01,523224.1,3742.89,37.5076661,1760.857116,43066.13547,0.211764413,3.952441692,35.11256409,39.07463074,0.025979308,2.700681851,3755.0,3726.14,3687.81,,2019,7,3,2019-07,3742.89,,3744.873333333333,9.29507576693042,3741.83,11.885550880970456,5150.14,1756.8247780014956,3742.89,1,-12.110000000000127
